
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      | 
| 1499.png                 | 0.0503      | 0.0258      | 0.0258      | 0.9693      | 
| 15.png                   | 0.1658      | 0.0904      | 0.0904      | 1.0000      | 
| 1500.png                 | 0.0603      | 0.0311      | 0.0311      | 0.9930      | 
| 1501.png                 | 0.0671      | 0.0347      | 0.0347      | 0.9802      | 
| 1503.png                 | 0.0671      | 0.0347      | 0.0347      | 0.9899      | 
| 1506.png                 | 0.0382      | 0.0195      | 0.0195      | 0.9992      | 
| 1507.png                 | 0.0499      | 0.0256      | 0.0256      | 0.9905      | 
| 1508.png                 | 0.0453      | 0.0232      | 0.0232      | 0.9930      | 
| 1509.png                 | 0.0438      | 0.0224      | 0.0224      | 0.9936      | 
| 1510.png                 | 0.0326      | 0.0166      | 0.0166      | 0.9946      | 
| 1511.png                 | 0.0127      | 0.0064      | 0.0064      | 0.8902      | 
| 1512.png                 | 0.0192      | 0.0097      | 0.0097      | 0.9970      | 
| 1513.png                 | 0.0228      | 0.0115      | 0.0115      | 0.9982      | 
| 1514.png                 | 0.0109      | 0.0055      | 0.0055      | 0.9177      | 
| 1516.png                 | 0.0277      | 0.0140      | 0.0140      | 0.9769      | 
| 1517.png                 | 0.0343      | 0.0174      | 0.0174      | 0.9934      | 
| 1518.png                 | 0.0334      | 0.0170      | 0.0170      | 0.9941      | 
| 1519.png                 | 0.0251      | 0.0127      | 0.0127      | 1.0000      | 
| 1520.png                 | 0.0133      | 0.0067      | 0.0067      | 0.9908      | 
| 1523.png                 | 0.0352      | 0.0179      | 0.0179      | 0.9397      | 
| 1525.png                 | 0.0529      | 0.0272      | 0.0272      | 0.9483      | 
| 1527.png                 | 0.0134      | 0.0067      | 0.0067      | 0.9931      | 
| 1533.png                 | 0.0156      | 0.0079      | 0.0079      | 0.9430      | 
| 1534.png                 | 0.0183      | 0.0092      | 0.0092      | 0.9905      | 
| 1535.png                 | 0.0230      | 0.0116      | 0.0116      | 0.9994      | 
| 1536.png                 | 0.0184      | 0.0093      | 0.0093      | 0.9969      | 
| 1538.png                 | 0.1081      | 0.0571      | 0.0572      | 0.9858      | 
| 1539.png                 | 0.1355      | 0.0727      | 0.0727      | 0.9938      | 
| 154.png                  | 0.1704      | 0.0932      | 0.0932      | 1.0000      | 
| 1540.png                 | 0.1473      | 0.0795      | 0.0795      | 0.9983      | 
| 1541.png                 | 0.1422      | 0.0765      | 0.0765      | 0.9987      | 
| 1542.png                 | 0.1327      | 0.0711      | 0.0711      | 0.9982      | 
| 1543.png                 | 0.0748      | 0.0389      | 0.0389      | 0.9995      | 
| 1545.png                 | 0.0309      | 0.0157      | 0.0157      | 1.0000      | 
| 1546.png                 | 0.0575      | 0.0296      | 0.0296      | 1.0000      | 
| 1547.png                 | 0.0655      | 0.0338      | 0.0338      | 0.9995      | 
| 1548.png                 | 0.0630      | 0.0325      | 0.0325      | 0.9990      | 
| 1549.png                 | 0.0599      | 0.0309      | 0.0309      | 0.9985      | 
| 155.png                  | 0.2365      | 0.1341      | 0.1341      | 1.0000      | 
| 1550.png                 | 0.0500      | 0.0257      | 0.0257      | 1.0000      | 
| 1551.png                 | 0.0390      | 0.0199      | 0.0199      | 0.9967      | 
| 1553.png                 | 0.0382      | 0.0195      | 0.0195      | 0.9929      | 
| 1554.png                 | 0.0305      | 0.0155      | 0.0155      | 0.9995      | 
| 1555.png                 | 0.0260      | 0.0132      | 0.0132      | 1.0000      | 
| 1556.png                 | 0.0200      | 0.0101      | 0.0101      | 0.9823      | 
| 1557.png                 | 0.0039      | 0.0020      | 0.0020      | 0.9274      | 
| 1558.png                 | 0.0078      | 0.0039      | 0.0039      | 1.0000      | 
| 1559.png                 | 0.0173      | 0.0087      | 0.0087      | 0.9925      | 
| 1560.png                 | 0.0233      | 0.0118      | 0.0118      | 0.9804      | 
| 1561.png                 | 0.0203      | 0.0103      | 0.0103      | 0.9956      | 
| 1562.png                 | 0.0160      | 0.0081      | 0.0081      | 0.9957      | 
| 1563.png                 | 0.0111      | 0.0056      | 0.0056      | 0.8816      | 
| 1564.png                 | 0.0134      | 0.0068      | 0.0068      | 0.9776      | 
| 1565.png                 | 0.0084      | 0.0042      | 0.0042      | 0.9926      | 
| 1566.png                 | 0.0129      | 0.0065      | 0.0065      | 0.9986      | 
| 1567.png                 | 0.0108      | 0.0054      | 0.0054      | 1.0000      | 
| 1568.png                 | 0.0111      | 0.0056      | 0.0056      | 0.9496      | 
| 157.png                  | 0.2575      | 0.1478      | 0.1478      | 0.9998      | 
| 1571.png                 | 0.0130      | 0.0065      | 0.0065      | 0.9945      | 
| 1572.png                 | 0.0073      | 0.0036      | 0.0036      | 0.9960      | 
| 1577.png                 | 0.0418      | 0.0213      | 0.0213      | 0.9941      | 
| 1578.png                 | 0.0514      | 0.0264      | 0.0264      | 0.9728      | 
| 1579.png                 | 0.0366      | 0.0186      | 0.0186      | 0.9858      | 
| 158.png                  | 0.2378      | 0.1349      | 0.1349      | 0.9999      | 
| 1580.png                 | 0.0420      | 0.0215      | 0.0216      | 0.7969      | 
| 1590.png                 | 0.0193      | 0.0097      | 0.0097      | 0.9972      | 
| 1591.png                 | 0.0217      | 0.0110      | 0.0110      | 0.9615      | 
| 1592.png                 | 0.0179      | 0.0090      | 0.0090      | 1.0000      | 
| 1593.png                 | 0.0242      | 0.0123      | 0.0123      | 1.0000      | 
| 1594.png                 | 0.0074      | 0.0037      | 0.0037      | 0.9342      | 
| 1595.png                 | 0.0052      | 0.0026      | 0.0026      | 0.9814      | 
| 1596.png                 | 0.0149      | 0.0075      | 0.0075      | 0.9632      | 
| 1597.png                 | 0.0208      | 0.0105      | 0.0105      | 0.9829      | 
| 1598.png                 | 0.0154      | 0.0078      | 0.0078      | 0.9934      | 
| 16.png                   | 0.0166      | 0.0084      | 0.0084      | 1.0000      | 
| 160.png                  | 0.0547      | 0.0281      | 0.0281      | 0.9968      | 
| 1600.png                 | 0.0248      | 0.0125      | 0.0125      | 0.9715      | 
| 1601.png                 | 0.0324      | 0.0165      | 0.0165      | 0.9986      | 
| 1602.png                 | 0.0366      | 0.0187      | 0.0187      | 0.9836      | 
| 1603.png                 | 0.0323      | 0.0164      | 0.0164      | 1.0000      | 
| 1604.png                 | 0.0096      | 0.0048      | 0.0048      | 0.9951      | 
| 1605.png                 | 0.0094      | 0.0047      | 0.0047      | 0.9954      | 
| 1606.png                 | 0.0113      | 0.0057      | 0.0057      | 0.9597      | 
| 1608.png                 | 0.0790      | 0.0411      | 0.0412      | 0.9374      | 
| 1609.png                 | 0.0269      | 0.0136      | 0.0136      | 0.9904      | 
| 161.png                  | 0.0727      | 0.0377      | 0.0377      | 0.9963      | 
| 1610.png                 | 0.0241      | 0.0122      | 0.0122      | 1.0000      | 
| 1611.png                 | 0.0447      | 0.0229      | 0.0229      | 0.9614      | 
| 1612.png                 | 0.0468      | 0.0240      | 0.0240      | 0.9955      | 
| 1613.png                 | 0.0303      | 0.0154      | 0.0154      | 1.0000      | 
| 1614.png                 | 0.0376      | 0.0192      | 0.0192      | 0.9612      | 
| 1617.png                 | 0.0181      | 0.0092      | 0.0092      | 0.9689      | 
| 1618.png                 | 0.0359      | 0.0183      | 0.0183      | 0.9614      | 
| 1619.png                 | 0.0359      | 0.0183      | 0.0183      | 0.9668      | 
| 162.png                  | 0.0677      | 0.0351      | 0.0351      | 0.9993      | 
| 1620.png                 | 0.0310      | 0.0158      | 0.0158      | 0.9636      | 
| 1622.png                 | 0.0333      | 0.0169      | 0.0169      | 1.0000      | 
| 1625.png                 | 0.1066      | 0.0563      | 0.0564      | 0.9727      | 
| 1626.png                 | 0.0988      | 0.0520      | 0.0522      | 0.9316      | 
| 1628.png                 | 0.0133      | 0.0067      | 0.0067      | 0.8745      | 
| 1629.png                 | 0.0371      | 0.0189      | 0.0189      | 0.9907      | 
| 1630.png                 | 0.0516      | 0.0265      | 0.0265      | 0.9893      | 
| 1631.png                 | 0.0546      | 0.0281      | 0.0281      | 0.9945      | 
| 1632.png                 | 0.0678      | 0.0351      | 0.0352      | 0.8935      | 
| 1635.png                 | 0.0353      | 0.0180      | 0.0180      | 0.9944      | 
| 1636.png                 | 0.0513      | 0.0263      | 0.0263      | 0.9994      | 
| 1637.png                 | 0.0583      | 0.0300      | 0.0300      | 0.9998      | 
| 1638.png                 | 0.0525      | 0.0270      | 0.0270      | 0.9915      | 
| 1639.png                 | 0.0442      | 0.0226      | 0.0226      | 0.9790      | 
| 164.png                  | 0.0584      | 0.0301      | 0.0301      | 0.9980      | 
| 165.png                  | 0.0737      | 0.0382      | 0.0382      | 1.0000      | 
| 1656.png                 | 0.0113      | 0.0057      | 0.0057      | 0.9335      | 
| 1657.png                 | 0.0104      | 0.0053      | 0.0053      | 0.9754      | 
| 166.png                  | 0.1174      | 0.0624      | 0.0624      | 0.9912      | 
| 1665.png                 | 0.0090      | 0.0045      | 0.0045      | 0.9662      | 
| 1666.png                 | 0.0123      | 0.0062      | 0.0062      | 1.0000      | 
| 1667.png                 | 0.0153      | 0.0077      | 0.0077      | 0.9903      | 
| 1668.png                 | 0.0169      | 0.0085      | 0.0086      | 0.9162      | 
| 1669.png                 | 0.0125      | 0.0063      | 0.0063      | 0.7631      | 
| 167.png                  | 0.0994      | 0.0523      | 0.0523      | 0.9902      | 
| 1670.png                 | 0.0129      | 0.0065      | 0.0065      | 0.7842      | 
| 1671.png                 | 0.0109      | 0.0055      | 0.0055      | 0.9839      | 
| 1672.png                 | 0.0048      | 0.0024      | 0.0024      | 0.8922      | 
| 1677.png                 | 0.0136      | 0.0069      | 0.0069      | 0.9305      | 
| 1679.png                 | 0.0340      | 0.0173      | 0.0173      | 0.9905      | 
| 168.png                  | 0.0642      | 0.0332      | 0.0332      | 0.9921      | 
| 1681.png                 | 0.0435      | 0.0222      | 0.0223      | 0.9895      | 
| 1685.png                 | 0.0367      | 0.0187      | 0.0187      | 0.9912      | 
| 1689.png                 | 0.0338      | 0.0172      | 0.0172      | 0.9586      | 
| 1691.png                 | 0.0140      | 0.0071      | 0.0071      | 0.9448      | 
| 1692.png                 | 0.0135      | 0.0068      | 0.0068      | 1.0000      | 
| 1693.png                 | 0.0208      | 0.0105      | 0.0105      | 1.0000      | 
| 1694.png                 | 0.0266      | 0.0135      | 0.0135      | 0.9991      | 
| 1697.png                 | 0.0171      | 0.0086      | 0.0086      | 0.9928      | 
| 1699.png                 | 0.0113      | 0.0057      | 0.0057      | 0.9909      | 
| 17.png                   | 0.0581      | 0.0299      | 0.0299      | 0.9823      | 
| 1700.png                 | 0.0121      | 0.0061      | 0.0061      | 0.9989      | 
| 1701.png                 | 0.0159      | 0.0080      | 0.0080      | 0.9936      | 
| 1702.png                 | 0.0127      | 0.0064      | 0.0064      | 0.9832      | 
| 1705.png                 | 0.0270      | 0.0137      | 0.0137      | 0.9937      | 
| 1706.png                 | 0.0265      | 0.0134      | 0.0134      | 1.0000      | 
| 1707.png                 | 0.0243      | 0.0123      | 0.0123      | 1.0000      | 
| 1708.png                 | 0.0166      | 0.0084      | 0.0084      | 0.9934      | 
| 1713.png                 | 0.0223      | 0.0113      | 0.0113      | 0.9147      | 
| 1715.png                 | 0.0228      | 0.0115      | 0.0115      | 0.9744      | 
| 172.png                  | 0.2012      | 0.1118      | 0.1119      | 0.9963      | 
| 1722.png                 | 0.0133      | 0.0067      | 0.0067      | 0.9913      | 
| 1723.png                 | 0.0125      | 0.0063      | 0.0063      | 0.9921      | 
| 1724.png                 | 0.0129      | 0.0065      | 0.0065      | 0.9605      | 
| 1726.png                 | 0.0924      | 0.0484      | 0.0484      | 0.9986      | 
| 1727.png                 | 0.1208      | 0.0643      | 0.0643      | 0.9988      | 
| 1728.png                 | 0.1327      | 0.0711      | 0.0711      | 0.9994      | 
| 1729.png                 | 0.1367      | 0.0734      | 0.0734      | 0.9968      | 
| 173.png                  | 0.1669      | 0.0910      | 0.0910      | 0.9999      | 
| 1730.png                 | 0.1259      | 0.0672      | 0.0672      | 0.9975      | 
| 1731.png                 | 0.1114      | 0.0590      | 0.0590      | 0.9938      | 
| 1732.png                 | 0.0502      | 0.0257      | 0.0257      | 0.9998      | 
| 1733.png                 | 0.0332      | 0.0169      | 0.0169      | 0.9996      | 
| 1741.png                 | 0.0087      | 0.0044      | 0.0044      | 0.9444      | 
| 1743.png                 | 0.0154      | 0.0077      | 0.0077      | 1.0000      | 
| 1745.png                 | 0.0183      | 0.0092      | 0.0092      | 0.9918      | 
| 1746.png                 | 0.0191      | 0.0097      | 0.0097      | 0.9914      | 
| 1747.png                 | 0.0086      | 0.0043      | 0.0043      | 0.9755      | 
| 1748.png                 | 0.0081      | 0.0041      | 0.0041      | 1.0000      | 
| 1749.png                 | 0.0102      | 0.0051      | 0.0051      | 0.9776      | 
| 175.png                  | 0.0404      | 0.0206      | 0.0206      | 1.0000      | 
| 1750.png                 | 0.0136      | 0.0069      | 0.0069      | 0.9948      | 
| 1751.png                 | 0.0131      | 0.0066      | 0.0066      | 1.0000      | 
| 1752.png                 | 0.0151      | 0.0076      | 0.0076      | 0.9810      | 
| 1753.png                 | 0.0087      | 0.0044      | 0.0044      | 0.9985      | 
| 1759.png                 | 0.0140      | 0.0071      | 0.0071      | 0.9650      | 
| 176.png                  | 0.1005      | 0.0529      | 0.0529      | 0.9933      | 
| 1760.png                 | 0.0159      | 0.0080      | 0.0080      | 0.9927      | 
| 1761.png                 | 0.0092      | 0.0046      | 0.0046      | 0.9466      | 
| 1762.png                 | 0.0126      | 0.0064      | 0.0064      | 1.0000      | 
| 1764.png                 | 0.0065      | 0.0033      | 0.0033      | 1.0000      | 
| 1766.png                 | 0.0313      | 0.0159      | 0.0159      | 0.8526      | 
| 1767.png                 | 0.0382      | 0.0195      | 0.0195      | 0.9900      | 
| 177.png                  | 0.1308      | 0.0700      | 0.0700      | 0.9847      | 
| 1771.png                 | 0.0230      | 0.0116      | 0.0116      | 0.9989      | 
| 178.png                  | 0.1310      | 0.0701      | 0.0701      | 0.9970      | 
| 1781.png                 | 0.0076      | 0.0038      | 0.0038      | 0.9690      | 
| 1782.png                 | 0.0206      | 0.0104      | 0.0104      | 0.9759      | 
| 1786.png                 | 0.0063      | 0.0032      | 0.0032      | 0.8936      | 
| 1787.png                 | 0.0066      | 0.0033      | 0.0033      | 0.9520      | 
| 1788.png                 | 0.0071      | 0.0036      | 0.0036      | 0.9646      | 
| 1789.png                 | 0.0059      | 0.0029      | 0.0029      | 0.9232      | 
| 1790.png                 | 0.0076      | 0.0038      | 0.0038      | 0.9983      | 
| 1791.png                 | 0.0089      | 0.0045      | 0.0045      | 1.0000      | 
| 1793.png                 | 0.0088      | 0.0044      | 0.0044      | 0.9246      | 
| 1795.png                 | 0.0232      | 0.0118      | 0.0118      | 0.8834      | 
| 1796.png                 | 0.0295      | 0.0150      | 0.0150      | 0.9970      | 
| 1797.png                 | 0.0319      | 0.0162      | 0.0162      | 1.0000      | 
| 1798.png                 | 0.0262      | 0.0133      | 0.0133      | 0.9950      | 
| 1799.png                 | 0.0212      | 0.0107      | 0.0107      | 0.9194      | 
| 18.png                   | 0.0455      | 0.0233      | 0.0233      | 0.9974      | 
| 180.png                  | 0.0909      | 0.0476      | 0.0476      | 0.9971      | 
| 1800.png                 | 0.0128      | 0.0065      | 0.0065      | 0.8523      | 
| 1801.png                 | 0.0102      | 0.0051      | 0.0051      | 0.9148      | 
| 1802.png                 | 0.0096      | 0.0048      | 0.0048      | 0.9052      | 
| 1805.png                 | 0.0075      | 0.0038      | 0.0038      | 0.9560      | 
| 1808.png                 | 0.0193      | 0.0097      | 0.0097      | 1.0000      | 
| 181.png                  | 0.1203      | 0.0640      | 0.0640      | 0.9968      | 
| 182.png                  | 0.1325      | 0.0710      | 0.0710      | 0.9966      | 
| 1820.png                 | 0.0259      | 0.0131      | 0.0131      | 0.9980      | 
| 1822.png                 | 0.0304      | 0.0154      | 0.0155      | 0.9929      | 
| 1825.png                 | 0.0743      | 0.0386      | 0.0386      | 0.9887      | 
| 1826.png                 | 0.0747      | 0.0388      | 0.0388      | 0.9771      | 
| 1827.png                 | 0.0811      | 0.0423      | 0.0424      | 0.9464      | 
| 1828.png                 | 0.0630      | 0.0325      | 0.0326      | 0.9975      | 
| 1829.png                 | 0.0489      | 0.0251      | 0.0251      | 0.9633      | 
| 183.png                  | 0.1026      | 0.0541      | 0.0541      | 0.9947      | 
| 1830.png                 | 0.0261      | 0.0132      | 0.0132      | 0.9820      | 
| 1831.png                 | 0.0508      | 0.0261      | 0.0261      | 0.9897      | 
| 1832.png                 | 0.0557      | 0.0287      | 0.0287      | 0.9896      | 
| 1833.png                 | 0.0592      | 0.0305      | 0.0305      | 0.9847      | 
| 1834.png                 | 0.0398      | 0.0203      | 0.0203      | 0.9863      | 
| 1835.png                 | 0.0269      | 0.0136      | 0.0136      | 0.9815      | 
| 1836.png                 | 0.0355      | 0.0181      | 0.0181      | 1.0000      | 
| 1837.png                 | 0.0405      | 0.0207      | 0.0207      | 0.9966      | 
| 1838.png                 | 0.0379      | 0.0193      | 0.0193      | 0.9984      | 
| 1839.png                 | 0.0295      | 0.0150      | 0.0150      | 0.9991      | 
| 184.png                  | 0.0396      | 0.0202      | 0.0202      | 0.9940      | 
| 1840.png                 | 0.0116      | 0.0058      | 0.0058      | 0.9880      | 
| 185.png                  | 0.0464      | 0.0238      | 0.0238      | 0.9971      | 
| 1896.png                 | 0.0783      | 0.0408      | 0.0408      | 0.9522      | 
| 1897.png                 | 0.0507      | 0.0260      | 0.0260      | 0.9984      | 
| 19.png                   | 0.0244      | 0.0123      | 0.0123      | 1.0000      | 
| 192.png                  | 0.0822      | 0.0429      | 0.0429      | 1.0000      | 
| 193.png                  | 0.1499      | 0.0810      | 0.0810      | 1.0000      | 
| 194.png                  | 0.2306      | 0.1303      | 0.1303      | 1.0000      | 
| 195.png                  | 0.2826      | 0.1646      | 0.1647      | 0.9937      | 
| 1950.png                 | 0.0226      | 0.0114      | 0.0114      | 1.0000      | 
| 1956.png                 | 0.0623      | 0.0322      | 0.0322      | 0.9979      | 
| 1957.png                 | 0.0736      | 0.0382      | 0.0382      | 0.9995      | 
| 1958.png                 | 0.0762      | 0.0396      | 0.0396      | 1.0000      | 
| 196.png                  | 0.2972      | 0.1746      | 0.1748      | 0.9908      | 
| 1967.png                 | 0.1246      | 0.0665      | 0.0671      | 0.8801      | 
| 2.png                    | 0.1693      | 0.0925      | 0.0925      | 0.9949      | 
| 20.png                   | 0.1054      | 0.0556      | 0.0557      | 0.9898      | 
| 201.png                  | 0.0860      | 0.0450      | 0.0450      | 1.0000      | 
| 202.png                  | 0.0971      | 0.0510      | 0.0510      | 0.9996      | 
| 21.png                   | 0.1303      | 0.0697      | 0.0697      | 0.9993      | 
| 2102.png                 | 0.0204      | 0.0103      | 0.0103      | 0.9252      | 
| 211.png                  | 0.1023      | 0.0539      | 0.0540      | 0.9739      | 
| 212.png                  | 0.1513      | 0.0818      | 0.0819      | 0.9933      | 
| 213.png                  | 0.1570      | 0.0852      | 0.0853      | 0.9898      | 
| 214.png                  | 0.1524      | 0.0825      | 0.0829      | 0.9405      | 
| 215.png                  | 0.1164      | 0.0618      | 0.0625      | 0.8378      | 
| 216.png                  | 0.0441      | 0.0226      | 0.0229      | 0.5815      | 
| 217.png                  | 0.0348      | 0.0177      | 0.0179      | 0.6648      | 
| 218.png                  | 0.0312      | 0.0159      | 0.0159      | 0.9881      | 
| 2188.png                 | 0.1089      | 0.0576      | 0.0580      | 0.8907      | 
| 219.png                  | 0.0297      | 0.0151      | 0.0151      | 0.9898      | 
| 2190.png                 | 0.2273      | 0.1283      | 0.1291      | 0.9492      | 
| 2192.png                 | 0.1851      | 0.1020      | 0.1030      | 0.9154      | 
| 2199.png                 | 0.1407      | 0.0757      | 0.0757      | 0.9980      | 
| 22.png                   | 0.1477      | 0.0797      | 0.0797      | 0.9989      | 
| 220.png                  | 0.0400      | 0.0204      | 0.0204      | 0.9464      | 
| 2200.png                 | 0.1244      | 0.0663      | 0.0665      | 0.9753      | 
| 221.png                  | 0.0795      | 0.0414      | 0.0414      | 1.0000      | 
| 222.png                  | 0.1201      | 0.0639      | 0.0639      | 0.9949      | 
| 223.png                  | 0.1441      | 0.0777      | 0.0777      | 0.9985      | 
| 224.png                  | 0.1519      | 0.0822      | 0.0823      | 0.9911      | 
| 2244.png                 | 0.0200      | 0.0101      | 0.0101      | 1.0000      | 
| 225.png                  | 0.1248      | 0.0665      | 0.0665      | 0.9967      | 
| 2257.png                 | 0.0843      | 0.0440      | 0.0440      | 0.9817      | 
| 2259.png                 | 0.0718      | 0.0372      | 0.0372      | 0.9884      | 
| 226.png                  | 0.0862      | 0.0450      | 0.0450      | 0.9986      | 
| 227.png                  | 0.0211      | 0.0107      | 0.0107      | 0.9990      | 
| 228.png                  | 0.0418      | 0.0214      | 0.0214      | 0.9991      | 
| 229.png                  | 0.0486      | 0.0249      | 0.0249      | 0.9878      | 
| 23.png                   | 0.1261      | 0.0673      | 0.0673      | 1.0000      | 
| 230.png                  | 0.0273      | 0.0139      | 0.0139      | 0.9467      | 
| 2307.png                 | 0.0332      | 0.0169      | 0.0169      | 0.9948      | 
| 2308.png                 | 0.0580      | 0.0299      | 0.0299      | 1.0000      | 
| 2312.png                 | 0.1344      | 0.0721      | 0.0721      | 0.9980      | 
| 2313.png                 | 0.1308      | 0.0700      | 0.0700      | 1.0000      | 
| 2314.png                 | 0.1137      | 0.0603      | 0.0603      | 1.0000      | 
| 2315.png                 | 0.1041      | 0.0549      | 0.0549      | 0.9982      | 
| 2316.png                 | 0.0930      | 0.0488      | 0.0488      | 0.9664      | 
| 2318.png                 | 0.1155      | 0.0613      | 0.0650      | 0.5206      | 
| 233.png                  | 0.1086      | 0.0574      | 0.0574      | 1.0000      | 
| 234.png                  | 0.1125      | 0.0596      | 0.0596      | 0.9973      | 
| 235.png                  | 0.0971      | 0.0510      | 0.0510      | 0.9988      | 
| 236.png                  | 0.0545      | 0.0280      | 0.0281      | 0.9545      | 
| 237.png                  | 0.0378      | 0.0193      | 0.0193      | 0.9803      | 
| 2371.png                 | 0.1724      | 0.0943      | 0.1010      | 0.5880      | 
| 2379.png                 | 0.2619      | 0.1507      | 0.1583      | 0.7583      | 
| 238.png                  | 0.0323      | 0.0164      | 0.0164      | 0.9727      | 
| 2381.png                 | 0.2020      | 0.1123      | 0.1196      | 0.6503      | 
| 239.png                  | 0.0204      | 0.0103      | 0.0103      | 0.9931      | 
| 24.png                   | 0.0625      | 0.0323      | 0.0323      | 0.9983      | 
| 2411.png                 | 0.0742      | 0.0385      | 0.0385      | 0.9890      | 
| 2412.png                 | 0.0766      | 0.0398      | 0.0398      | 0.9850      | 
| 242.png                  | 0.0804      | 0.0419      | 0.0419      | 0.9998      | 
| 2427.png                 | 0.0574      | 0.0295      | 0.0295      | 1.0000      | 
| 2428.png                 | 0.0773      | 0.0402      | 0.0402      | 0.9970      | 
| 243.png                  | 0.0741      | 0.0385      | 0.0385      | 1.0000      | 
| 2431.png                 | 0.0962      | 0.0505      | 0.0505      | 0.9901      | 
| 2432.png                 | 0.0863      | 0.0451      | 0.0453      | 0.9245      | 
| 2438.png                 | 0.1767      | 0.0969      | 0.0974      | 0.9516      | 
| 244.png                  | 0.0484      | 0.0248      | 0.0248      | 0.9996      | 
| 2446.png                 | 0.2047      | 0.1140      | 0.1149      | 0.9398      | 
| 2447.png                 | 0.1296      | 0.0693      | 0.0695      | 0.9568      | 
| 2448.png                 | 0.1292      | 0.0691      | 0.0692      | 0.9764      | 
| 2449.png                 | 0.1310      | 0.0701      | 0.0702      | 0.9740      | 
| 245.png                  | 0.0283      | 0.0144      | 0.0144      | 0.9987      | 
| 2456.png                 | 0.2060      | 0.1148      | 0.1172      | 0.8528      | 
| 2457.png                 | 0.1837      | 0.1012      | 0.1028      | 0.8667      | 
| 246.png                  | 0.0205      | 0.0104      | 0.0104      | 0.9768      | 
| 247.png                  | 0.0244      | 0.0124      | 0.0124      | 0.9916      | 
| 2477.png                 | 0.0696      | 0.0360      | 0.0360      | 0.9960      | 
| 2482.png                 | 0.0856      | 0.0447      | 0.0447      | 0.9976      | 
| 2483.png                 | 0.0780      | 0.0406      | 0.0406      | 0.9995      | 
| 25.png                   | 0.0683      | 0.0353      | 0.0354      | 0.9976      | 
| 250.png                  | 0.0336      | 0.0171      | 0.0171      | 0.9770      | 
| 251.png                  | 0.0157      | 0.0079      | 0.0079      | 0.9933      | 
| 253.png                  | 0.0127      | 0.0064      | 0.0064      | 0.9982      | 
| 254.png                  | 0.0210      | 0.0106      | 0.0106      | 0.9723      | 
| 2542.png                 | 0.0549      | 0.0282      | 0.0282      | 1.0000      | 
| 2544.png                 | 0.0530      | 0.0272      | 0.0272      | 0.9922      | 
| 2545.png                 | 0.0430      | 0.0219      | 0.0220      | 0.9975      | 
| 255.png                  | 0.0392      | 0.0200      | 0.0200      | 0.9798      | 
| 256.png                  | 0.0527      | 0.0271      | 0.0271      | 0.9915      | 
| 2562.png                 | 0.0994      | 0.0523      | 0.0538      | 0.6519      | 
| 2564.png                 | 0.1922      | 0.1063      | 0.1091      | 0.8036      | 
| 2565.png                 | 0.1975      | 0.1096      | 0.1111      | 0.8879      | 
| 257.png                  | 0.0520      | 0.0267      | 0.0267      | 0.9791      | 
| 258.png                  | 0.0440      | 0.0225      | 0.0225      | 0.9920      | 
| 259.png                  | 0.0347      | 0.0177      | 0.0177      | 0.9636      | 
| 260.png                  | 0.0194      | 0.0098      | 0.0098      | 0.9801      | 
| 2606.png                 | 0.2074      | 0.1157      | 0.1159      | 0.9830      | 
| 261.png                  | 0.0386      | 0.0197      | 0.0197      | 0.9771      | 
| 262.png                  | 0.0610      | 0.0315      | 0.0315      | 0.9593      | 
| 263.png                  | 0.0408      | 0.0208      | 0.0208      | 0.9543      | 
| 264.png                  | 0.0714      | 0.0370      | 0.0371      | 0.9559      | 
| 265.png                  | 0.0702      | 0.0364      | 0.0365      | 0.9233      | 
| 2654.png                 | 0.1276      | 0.0681      | 0.0681      | 0.9989      | 
| 266.png                  | 0.0425      | 0.0217      | 0.0218      | 0.9528      | 
| 267.png                  | 0.0672      | 0.0348      | 0.0349      | 0.9081      | 
| 2703.png                 | 0.0348      | 0.0177      | 0.0177      | 0.9574      | 
| 2718.png                 | 0.0768      | 0.0399      | 0.0402      | 0.8458      | 
| 2724.png                 | 0.1469      | 0.0793      | 0.0798      | 0.9319      | 
| 2725.png                 | 0.1320      | 0.0707      | 0.0710      | 0.9481      | 
| 2726.png                 | 0.1911      | 0.1056      | 0.1065      | 0.9298      | 
| 2728.png                 | 0.1780      | 0.0977      | 0.0983      | 0.9388      | 
| 2729.png                 | 0.1618      | 0.0880      | 0.0884      | 0.9556      | 
| 2764.png                 | 0.1542      | 0.0835      | 0.0864      | 0.7155      | 
| 2770.png                 | 0.0452      | 0.0231      | 0.0231      | 0.9879      | 
| 2771.png                 | 0.1182      | 0.0628      | 0.0633      | 0.8950      | 
| 2789.png                 | 0.1982      | 0.1100      | 0.1114      | 0.8973      | 
| 2790.png                 | 0.1921      | 0.1062      | 0.1079      | 0.8742      | 
| 2791.png                 | 0.1559      | 0.0846      | 0.0855      | 0.8866      | 
| 2792.png                 | 0.0627      | 0.0324      | 0.0328      | 0.7412      | 
| 2793.png                 | 0.0597      | 0.0308      | 0.0311      | 0.7575      | 
| 2795.png                 | 0.1951      | 0.1081      | 0.1097      | 0.8807      | 
| 2796.png                 | 0.2193      | 0.1231      | 0.1254      | 0.8733      | 
| 28.png                   | 0.0477      | 0.0244      | 0.0244      | 0.9854      | 
